yyyyq,dsr,dsr_demean,mdsr,cdsr,f,f_demean,Rfree,Index,D12,E12,SP500,dp,dy,ep,cay_ll,cay_goyal,ERP,ERP4,ERP8,ERP12,ERP16,ERP24,ERP50,sp1,sp4,sp8,sp12,sp16,sp24,sp50,ik,b/m,tbl,AAA,BAA,lty,ntis,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx,D3,E3,y
19703,NaN,NaN,NaN,NaN,NaN,NaN,0.0153,84.21,3.19,5.36,0.201870187,0.037881487,0.043866887,0.063650398,NaN,-0.025234762,0.186570187,0.108192414,0.073353335,0.05179366,0.030982036,0.042415176,0.041818065,0.201870187,0.120142414,0.084434585,0.06397491,0.045055473,0.056829759,0.060957065,0.037356991,0.712914761,0.0612,0.0809,0.0939,0.068,0.037949596,0.01030928,0.053422008,0.080975568,0.005071609,0.000875697,0.168241037,0.157197019,NaN,1.21,16804
19704,NaN,NaN,NaN,NaN,NaN,NaN,0.012175,92.15,3.14,5.13,0.131575822,0.034074878,0.037287733,0.055670103,NaN,-0.018083027,0.119400822,0.062956631,0.05614768,0.040465733,0.004348361,0.03603416,0.040403802,0.131575822,0.074012881,0.06677268,0.053099067,0.018724924,0.05034041,0.059654302,0.035517277,0.646426358,0.0487,0.0764,0.0912,0.0648,0.031468174,0.01530612,0.058372172,0.087233864,0.002464031,0.001512501,0.106180563,0.096087541,NaN,1.26,16703
19711,NaN,NaN,NaN,NaN,NaN,NaN,0.00845,100.31,3.11,5.22,0.122300597,0.031003888,0.033749322,0.05203868,NaN,-0.029399779,0.113850597,0.047937983,0.051680265,0.023199494,0.004247533,0.033088422,0.040464623,0.122300597,0.058456733,0.062367765,0.036370327,0.018980346,0.047340506,0.059911123,0.035479267,0.633811383,0.0338,0.0721,0.0846,0.0593,0.026404683,0.00502513,0.087836017,0.040830924,0.00148519,0.002105175,0.097999095,0.089495143,NaN,1.39,16986
19712,NaN,NaN,NaN,NaN,NaN,NaN,0.011875,99.7,3.1,5.32,0.024823049,0.03109328,0.030904197,0.05336008,NaN,-0.035962257,0.012948049,0.037175429,0.031988001,0.011942557,0.0131115,0.025984936,0.038327701,0.024823049,0.047912929,0.043522376,0.026067557,0.028174,0.040364103,0.058055201,0.035617232,0.643221043,0.0475,0.0764,0.0875,0.0641,0.027278498,0.0125,-0.04432378,-0.029040764,0.001771399,0.001377755,0.00087695,-0.006804413,NaN,1.46,17184
19713,NaN,NaN,NaN,NaN,NaN,NaN,0.011725,98.34,3.09,5.43,0.017352056,0.031421599,0.030992979,0.055216595,NaN,-0.034232315,0.005627056,0.038514256,0.023594284,0.005245243,0.023119144,0.027640461,0.038335305,0.017352056,0.048726756,0.035891159,0.020026493,0.038273831,0.042047753,0.058275305,0.035388714,0.64608483,0.0469,0.0744,0.0859,0.0598,0.027934417,0.00740741,0.071666223,0.042023333,0.003493884,0.001167068,-0.005542649,-0.013226475,NaN,1.32,17223
19714,NaN,NaN,NaN,NaN,NaN,NaN,0.010025,102.09,3.07,5.7,0.06935123,0.030071506,0.031218222,0.055833088,NaN,-0.03393359,0.05932623,0.049338729,0.029220284,-0.015187729,0.016767742,0.027028864,0.037920171,0.06935123,0.059532479,0.042642159,0.000295605,0.032192742,0.041552822,0.058101671,0.035788594,0.643900247,0.0401,0.0725,0.0838,0.0597,0.034023359,0.00735294,0.016373965,0.054177134,0.003711249,0.00225388,0.047250626,0.038725432,NaN,1.53,17369
19721,NaN,NaN,NaN,NaN,NaN,NaN,0.009325,107.2,3.07,5.81,0.08012538,0.02863806,0.030071506,0.054197761,NaN,-0.043224131,0.07080038,0.055422546,0.01083025,-0.01031595,0.019661862,0.025323175,0.03640474,0.08012538,0.066278796,0.025327125,0.00582155,0.035310299,0.040061716,0.05687924,0.03658197,0.645901988,0.0373,0.0724,0.0824,0.0613,0.031723183,0.00729927,-0.005775485,0.009782365,0.001323683,0.002239723,0.057565774,0.050082623,NaN,1.5,17408
19722,NaN,NaN,NaN,NaN,NaN,NaN,0.009775,107.14,3.07,5.97,0.028078358,0.028654097,0.02863806,0.055721486,NaN,-0.037985068,0.018303358,0.026800573,-0.000673879,0.005090191,0.025730397,0.021240383,0.037120709,0.028078358,0.039131823,0.015144871,0.021594357,0.041577272,0.036245592,0.057927209,0.036772493,0.654015479,0.0391,0.0723,0.082,0.0607,0.03419939,0.00724638,0.023079376,0.012922022,0.001517796,0.00154141,0.006902957,-0.000338525,NaN,1.62,17544
19723,NaN,NaN,NaN,NaN,NaN,NaN,0.01165,110.55,3.08,6.14,0.060574949,0.027860697,0.028747433,0.055540479,NaN,-0.034935099,0.048924949,0.008674312,-0.011389264,0.017987439,0.026946096,0.025021816,0.037395591,0.060574949,0.023055562,0.005676361,0.034789523,0.043027346,0.040320774,0.058409591,0.03690517,0.637385001,0.0466,0.0722,0.0809,0.0606,0.032869775,0.00959233,0.01605877,0.013353287,0.001656189,0.000883967,0.039380685,0.032166255,NaN,1.49,17835
19724,NaN,NaN,NaN,NaN,NaN,NaN,0.012675,118.05,3.15,6.42,0.096336499,0.026683609,0.028493894,0.054383736,NaN,-0.049959667,0.083661499,0.00910184,-0.047450958,0.005910746,0.025977401,0.027412611,0.03851202,0.096336499,0.02575184,-0.029322833,0.023079496,0.042124276,0.043043861,0.05971902,0.038365607,0.595674595,0.0507,0.0708,0.0793,0.0599,0.034203484,0.00950119,0.02256333,0.034837389,0.001863906,0.000311447,0.07622844,0.068422818,NaN,1.81,18493
19731,NaN,NaN,NaN,NaN,NaN,NaN,0.015225,111.52,3.17,6.8,-0.028462516,0.028425395,0.026853028,0.06097561,NaN,-0.047394594,-0.043687516,-0.033762047,-0.043185198,0.007741633,0.023792501,0.022428252,0.038586939,-0.028462516,-0.015624547,-0.024407073,0.024987467,0.039826876,0.03847721,0.059887939,0.039643279,0.676018128,0.0609,0.0729,0.0803,0.0686,0.036706149,0.02117647,-0.022797049,0.001373574,0.003337743,-0.000695859,-0.051041827,-0.057556083,NaN,1.88,18584
19732,NaN,NaN,NaN,NaN,NaN,NaN,0.017975,104.26,3.22,7.23,-0.036226686,0.030884328,0.028873745,0.069345866,NaN,-0.045396303,-0.054201686,-0.028148331,-0.005765,0.025373671,0.022983404,0.027891177,0.038904491,-0.036226686,-0.008842081,0.012825625,0.042392421,0.038784966,0.04429326,0.060255991,0.040659799,0.720974308,0.0719,0.0737,0.0813,0.071,0.039013399,0.01843318,-0.008035809,-0.003435977,0.006759601,0.000743978,-0.058356317,-0.065588672,NaN,2.05,18691
19733,NaN,NaN,NaN,NaN,NaN,NaN,0.020725,108.43,3.27,7.69,0.071360061,0.030157705,0.031363898,0.070921332,NaN,-0.04424376,0.050635061,-0.031452839,0.022644003,0.033036691,0.029663549,0.031937398,0.043708656,0.071360061,-0.011702839,0.040656503,0.049684608,0.045126049,0.048534273,0.065055656,0.04070284,0.678808996,0.0829,0.0763,0.0863,0.0703,0.034361226,0.02262443,0.025719572,0.021417914,0.003898422,-5.46E-05,0.048836826,0.04082826,NaN,1.95,18726
19734,NaN,NaN,NaN,NaN,NaN,NaN,0.018625,97.55,3.38,8.16,-0.069169049,0.034648898,0.031172185,0.083649411,NaN,-0.044489058,-0.087794049,-0.104003755,0.004315199,0.031602587,0.025933153,0.033585078,0.045741677,-0.069169049,-0.084397505,0.021743324,0.047581754,0.041008153,0.050387161,0.067002177,0.040389922,0.755588463,0.0745,0.0768,0.0848,0.0726,0.013007395,0.02433628,-0.005416464,-0.007761702,0.011072826,-0.000640199,-0.090892298,-0.099787628,NaN,2.28,18886
19741,NaN,NaN,NaN,NaN,NaN,NaN,0.0199,93.98,3.44,8.36,-0.00133265,0.036603533,0.035263967,0.088955097,NaN,-0.039508877,-0.02123265,-0.052608349,0.028493473,0.042977351,0.032569637,0.037616481,0.048864748,-0.00133265,-0.033189599,0.045293473,0.058310684,0.047429012,0.05489669,0.070063248,0.039735163,0.815184013,0.0796,0.0801,0.0862,0.0783,0.010399936,0.03239741,-0.039568222,-0.034969544,0.006981192,-0.001167099,-0.027828121,-0.036251529,NaN,2.08,18537
19742,NaN,NaN,NaN,NaN,NaN,NaN,0.01975,86,3.5,8.74,-0.047669717,0.040697674,0.037241966,0.101627907,NaN,-0.03052629,-0.067419717,0.01661833,0.052134672,0.040027315,0.032197514,0.036898541,0.048128725,-0.047669717,0.03449333,0.068009672,0.054660649,0.046795952,0.054932916,0.069189725,0.039072705,0.860158772,0.079,0.0847,0.0927,0.0812,0.00802781,0.0251046,-0.00887109,-0.051775246,0.006128191,-0.001691767,-0.075534161,-0.084727105,NaN,2.43,18324
19743,NaN,NaN,NaN,NaN,NaN,NaN,0.02015,63.54,3.59,9.11,-0.219418605,0.056499843,0.041744186,0.143374252,NaN,-0.022314477,-0.239568605,0.076740846,0.065281456,0.050035679,0.043227356,0.046354429,0.050854605,-0.219418605,0.093015846,0.080378331,0.064069012,0.057642981,0.064302345,0.071797105,0.038083506,1.135440144,0.0806,0.0924,0.1018,0.0837,0.005138263,0.03265306,-0.001975728,-0.030758141,0.017520298,-0.001700144,-0.252154278,-0.261495551,NaN,2.32,18295
19744,NaN,NaN,NaN,NaN,NaN,NaN,0.017875,68.56,3.6,8.89,0.135662575,0.052508751,0.056657224,0.129667445,NaN,-0.017055768,0.117787575,0.112634154,0.099405759,0.069245456,0.064844395,0.061572831,0.060145765,0.135662575,0.127884154,0.113571384,0.08281004,0.079227208,0.079750956,0.080964765,0.036548406,1.120018175,0.0715,0.0889,0.1063,0.076,0.008773308,0.0256917,0.098307858,0.092976184,0.017413231,-0.000830488,0.094655447,0.079749653,NaN,2.06,18225
19751,NaN,NaN,NaN,NaN,NaN,NaN,0.013725,83.36,3.67,8.45,0.269399067,0.044025912,0.053529755,0.101367562,NaN,-0.011385608,0.255674067,0.109595296,0.0907702,0.0609623,0.055234977,0.060518023,0.058934007,0.269399067,0.123776546,0.104060825,0.074301883,0.069919352,0.079564898,0.079679007,0.033908377,0.972466315,0.0549,0.0867,0.1048,0.0824,0.020467918,0.01734104,0.00823636,0.047585842,0.008598926,-0.000704292,0.228211332,0.21472624,NaN,1.64,18159
19752,NaN,NaN,NaN,NaN,NaN,NaN,0.01335,95.19,3.71,7.96,0.186420345,0.038974682,0.044505758,0.083622229,NaN,-0.013103492,0.173070345,0.087651014,0.051731808,0.037390576,0.044719265,0.050474351,0.055243289,0.186420345,0.101526014,0.064744308,0.050896826,0.060027078,0.070341017,0.076033789,0.032734602,0.84983902,0.0534,0.0877,0.1062,0.0813,0.022961834,0.01325758,0.031890494,0.035907364,0.005474266,-0.000805424,0.154134625,0.1427247,NaN,1.94,18956
19753,NaN,NaN,NaN,NaN,NaN,NaN,0.01605,83.87,3.71,7.76,-0.079945372,0.044235126,0.038974682,0.092524145,NaN,-0.009707795,-0.095995372,0.053822067,0.036683095,0.032056193,0.036584096,0.042218907,0.047395566,-0.079945372,0.067740817,0.049595595,0.045852026,0.052473158,0.063063699,0.068207566,0.032786298,0.940948254,0.0642,0.0895,0.1061,0.0862,0.027917636,0.02056075,-0.02508952,-0.032789862,0.005892159,-0.001492257,-0.109806463,-0.119036415,NaN,2.12,18626
19754,NaN,NaN,NaN,NaN,NaN,NaN,0.0136,90.19,3.68,7.96,0.119232145,0.04080275,0.043877429,0.088258122,NaN,-0.010438605,0.105632145,0.086177364,0.047551108,0.048914476,0.048220017,0.041985054,0.050710901,0.119232145,0.099258614,0.060272983,0.063008226,0.064709079,0.063692345,0.071486901,0.032832153,0.876338851,0.0544,0.0879,0.1056,0.0805,0.023709429,0.01831502,0.076489458,0.092247151,0.004298148,-0.000465116,0.085394474,0.074248592,NaN,2.26,18720
19761,NaN,NaN,NaN,NaN,NaN,NaN,0.0125,102.77,3.69,8.66,0.18039694,0.03590542,0.040913627,0.084265836,NaN,-0.013788082,0.16789694,0.071945105,0.036645801,0.037114871,0.042177985,0.041115811,0.050116967,0.18039694,0.084345105,0.049564551,0.051966954,0.059698298,0.063386645,0.070943967,0.033176275,0.784031217,0.05,0.0852,0.1012,0.0792,0.015070147,0.00719425,0.032109046,0.042132425,0.004465439,-0.000438798,0.150046477,0.139582893,NaN,2.34,18898
19762,NaN,NaN,NaN,NaN,NaN,NaN,0.013525,104.28,3.76,9.25,0.051279556,0.03605677,0.036586552,0.088703491,NaN,-0.013560574,0.037754556,0.015812601,0.012260356,0.030408682,0.029280475,0.031483483,0.046972531,0.051279556,0.027962601,0.025582231,0.046194099,0.048394538,0.054554316,0.067911531,0.033300737,0.781427631,0.0541,0.0862,0.0989,0.0807,0.018923185,0.0125,0.006479768,0.003038682,0.002915236,-0.001277583,0.025535206,0.015516026,NaN,2.53,18956
19763,NaN,NaN,NaN,NaN,NaN,NaN,0.0127,105.24,3.85,9.55,0.046125815,0.036583048,0.036919831,0.090744964,NaN,-0.011355989,0.033425815,0.019544123,0.021173255,0.030838105,0.036890915,0.030271237,0.046956965,0.046125815,0.031450373,0.03490763,0.047383938,0.056264352,0.054077487,0.068028965,0.033744765,0.791363274,0.0508,0.0838,0.094,0.0781,0.023781519,0.01587302,0.043986016,0.055684538,0.002122399,-0.001456697,0.018669372,0.008972479,NaN,2.42,19047
19764,NaN,NaN,NaN,NaN,NaN,NaN,0.010875,107.46,4.05,9.91,0.059578107,0.037688442,0.038483466,0.092220361,NaN,-0.006565922,0.048703107,0.008924851,0.030283032,0.035567568,0.042656366,0.03476669,0.047801215,0.059578107,0.021287351,0.044883032,0.053192568,0.062840741,0.058868773,0.069060215,0.034114296,0.779973125,0.0435,0.0798,0.0912,0.0721,0.028565706,0.01388889,0.076677282,0.075180879,0.00296416,-0.001122704,0.031402345,0.020149071,NaN,2.62,19109
19771,NaN,NaN,NaN,NaN,NaN,NaN,0.0115,98.42,4.19,10.08,-0.045133073,0.042572648,0.038991253,0.102418208,NaN,-0.001581096,-0.056633073,0.001346498,0.019699754,0.032255612,0.045391934,0.041283753,0.048685737,-0.045133073,0.014783998,0.035777879,0.051482695,0.067316934,0.065759795,0.070134737,0.035119508,0.868429928,0.046,0.081,0.0912,0.0772,0.030337559,0.02054795,-0.03480582,-0.02314245,0.001696064,-0.001732089,-0.076210938,-0.085915281,NaN,2.51,19059
19772,NaN,NaN,NaN,NaN,NaN,NaN,0.01255,100.48,4.36,10.42,0.065230644,0.04339172,0.044299939,0.103702229,NaN,-0.010518595,0.052680644,0.008708111,0.037706722,0.033769766,0.049845622,0.048470843,0.05206251,0.065230644,0.023201861,0.055309847,0.055205183,0.073139372,0.07333751,0.07366901,0.035770865,0.871112081,0.0502,0.0795,0.0891,0.0754,0.031941284,0.01510067,0.036411646,0.038568355,0.002183021,-0.001593585,0.032653809,0.020574451,NaN,2.87,19250
19773,NaN,NaN,NaN,NaN,NaN,NaN,0.014525,96.53,4.5,10.71,0.005473726,0.046617632,0.044785032,0.110949964,NaN,-0.012714107,-0.009051274,0.022802388,0.036485096,0.042673179,0.044986813,0.05137756,0.051503811,0.005473726,0.038364888,0.055350721,0.064535679,0.069797751,0.076636935,0.073240811,0.036140722,0.942262516,0.0581,0.0792,0.088,0.0764,0.032367976,0.01322314,0.009724682,0.010864395,0.001640327,-0.001802691,-0.028375026,-0.039446066,NaN,2.71,19490
19774,NaN,NaN,NaN,NaN,NaN,NaN,0.015175,95.1,4.67,10.89,0.033564695,0.049106204,0.048378742,0.114511041,NaN,-0.013091,0.018389695,0.051641213,0.048888926,0.053900205,0.039202027,0.05204655,0.051168728,0.033564695,0.068478713,0.069145176,0.076691871,0.065402027,0.077638217,0.073010228,0.036956637,0.960333025,0.0607,0.0819,0.0899,0.0803,0.030475541,0.01631321,-0.016885037,-0.008247087,0.002740309,-0.00183389,-0.001242733,-0.014527225,NaN,2.8,19810
19781,NaN,NaN,NaN,NaN,NaN,NaN,0.015725,89.21,4.8,10.92,-0.011461619,0.053805627,0.050473186,0.122407802,NaN,-0.006762696,-0.027186619,0.03805301,0.047710169,0.060073746,0.043350817,0.051835657,0.052164154,-0.011461619,0.05677176,0.069832044,0.084827913,0.070297692,0.077732532,0.074088654,0.036869444,1.111492553,0.0629,0.0847,0.0922,0.0831,0.027569748,0.0176565,-0.009687233,0.000338459,0.002200797,-0.001381708,-0.051036009,-0.063725921,NaN,2.54,19904
19782,NaN,NaN,NaN,NaN,NaN,NaN,0.016825,95.53,4.91,11.23,0.125882749,0.051397467,0.055038673,0.117554695,NaN,-0.006474498,0.109057749,0.066705333,0.046300594,0.063558125,0.041095046,0.052338031,0.050097554,0.125882749,0.087417833,0.071206844,0.089785209,0.069040359,0.078571364,0.072075554,0.039516395,1.027901581,0.0673,0.0876,0.096,0.0865,0.016523465,0.02523659,-0.012458058,-0.010805233,0.003853632,-0.001834939,0.085602985,0.071712973,NaN,3.18,20050
19783,NaN,NaN,NaN,NaN,NaN,NaN,0.019625,102.54,5.02,11.57,0.125929028,0.048956505,0.052548938,0.112834016,NaN,-0.011185011,0.106304028,0.050167804,0.052608574,0.052381622,0.034820228,0.047108736,0.049948946,0.125929028,0.072336554,0.077621074,0.080275372,0.063662415,0.073669153,0.071927446,0.040331213,0.972257513,0.0785,0.0869,0.0942,0.086,0.012726385,0.02307692,0.025425776,0.031086484,0.00280019,-0.002599305,0.086890921,0.073995756,NaN,3.05,20135
19784,NaN,NaN,NaN,NaN,NaN,NaN,0.0227,96.11,5.07,12.33,-0.013263117,0.052752055,0.049444119,0.1282905,NaN,-0.013906199,-0.035963117,0.046136639,0.055029701,0.035055631,0.037008519,0.047121019,0.050986272,-0.013263117,0.069811639,0.080798451,0.064376464,0.065861644,0.073943936,0.072867772,0.041014551,1.045701296,0.0908,0.0916,0.0994,0.0898,0.014874873,0.02105263,-0.014458786,-0.020576617,0.006946597,-0.001548154,-0.049653907,-0.063301313,NaN,3.56,20235
19791,NaN,NaN,NaN,NaN,NaN,NaN,0.0237,101.59,5.2,13.3,0.111122672,0.05118614,0.054104672,0.130918397,NaN,-0.014822217,0.087422672,0.057367328,0.071084115,0.045116752,0.052075753,0.049954794,0.051858248,0.111122672,0.082892328,0.09885599,0.074806335,0.080750753,0.07667146,0.073564248,0.041265162,1.033078939,0.0948,0.0937,0.1026,0.0902,0.011731434,0.02945508,0.018311064,0.016021344,0.002615956,-0.001349922,0.070921416,0.056637959,NaN,3.51,20398
19792,NaN,NaN,NaN,NaN,NaN,NaN,0.02265,102.91,5.34,13.98,0.065557634,0.051890001,0.052564229,0.135846856,NaN,-0.007582844,0.042907634,0.025895855,0.061984522,0.032558284,0.053852904,0.050676616,0.051410385,0.065557634,0.054995855,0.090968897,0.062914534,0.082351341,0.077293282,0.072903385,0.040477149,1.057863607,0.0906,0.0929,0.1038,0.0877,0.012127993,0.03290415,0.046161979,0.044851691,0.002142521,-0.001327684,0.02710632,0.012736235,NaN,3.86,20170
19793,NaN,NaN,NaN,NaN,NaN,NaN,0.02565,109.32,5.51,14.63,0.115829365,0.050402488,0.05354193,0.133827296,NaN,-0.010887438,0.090179365,0.055049344,0.053488531,0.029704369,0.058823792,0.052530775,0.05248507,0.115829365,0.082905594,0.084244781,0.060771036,0.087280042,0.07892765,0.07372857,0.041099612,1.013794987,0.1026,0.0944,0.1054,0.0927,0.009439171,0.03047091,-0.024024213,-0.020357077,0.002447225,-0.001419556,0.076183256,0.062549871,NaN,3.7,20204
19794,NaN,NaN,NaN,NaN,NaN,NaN,0.0301,107.94,5.65,14.86,0.039059641,0.052343895,0.051683132,0.137669075,NaN,-0.007015511,0.008959641,0.063922763,0.029515127,0.033965812,0.053625362,0.047614554,0.050427696,0.039059641,0.091785263,0.061658877,0.064544979,0.081884737,0.073682263,0.071360196,0.040554069,1.061950068,0.1204,0.1074,0.1206,0.1012,0.010549299,0.03360215,-0.050232518,-0.078833021,0.004617369,-0.000371131,0.001799042,-0.012484186,NaN,3.79,20229
19801,0.1062197,-0.007433611,0.0437828,0.0624369,0.1542861,-0.010596039,0.038,102.09,5.8,15.29,-0.00046322,0.056812616,0.053733556,0.149769811,0.005826374,-0.001190019,-0.03846322,0.084800901,0.038991464,0.050311895,0.053898401,0.05499151,0.050896338,-0.00046322,0.114819651,0.070763339,0.080036895,0.081682776,0.080544635,0.071409838,0.040364661,1.093732103,0.152,0.1296,0.1445,0.1239,0.011877396,0.04161248,-0.145143335,-0.132125143,0.008425881,-0.000484608,-0.039687788,-0.052371844,NaN,3.94,20241
19802,0.1070545,-0.006598811,0.0451383,0.0619162,0.1560606,-0.008821539,0.017675,114.24,5.94,14.94,0.177196591,0.051995798,0.058183955,0.130777311,-0.013544908,-0.004692001,0.159521591,0.098073188,0.035889498,0.06317192,0.055356749,0.062939399,0.052600614,0.177196591,0.126941938,0.066873873,0.091469837,0.082253624,0.087592524,0.072499614,0.037736976,0.990183427,0.0707,0.1058,0.1271,0.1006,0.015304351,0.02996255,0.243682241,0.242270121,0.005626393,0.000420313,0.133012807,0.117660505,NaN,3.51,19892
19803,0.1046409,-0.009012411,0.045183,0.0594579,0.1534695,-0.011412639,0.025675,125.46,6.07,14.64,0.151348039,0.048381954,0.053133754,0.116690579,-0.016912359,-0.010616301,0.125673039,0.051927717,0.017031881,0.060081941,0.044358817,0.059140977,0.050699159,0.151348039,0.085583967,0.049703756,0.088738191,0.071693192,0.083704519,0.070405659,0.037540041,0.921687652,0.1027,0.1202,0.137,0.1185,0.023796048,0.0169697,-0.112618596,-0.107164815,0.005728368,0.000765403,0.112813199,0.099023311,NaN,3.4,20074
19804,0.1025113,-0.011142011,0.0451138,0.0573975,0.1508563,-0.014025839,0.038725,135.76,6.16,14.82,0.131197194,0.04537419,0.049099315,0.109163229,-0.012352023,-0.008244897,0.092472194,-0.004892508,0.018987337,0.050192895,0.043166679,0.051486527,0.049343653,0.131197194,0.031532492,0.050924837,0.078584562,0.070516679,0.075522985,0.068684153,0.037852348,0.891503024,0.1549,0.1321,0.1514,0.1199,0.026816359,0.02979738,0.018053982,0.01022014,0.007561215,0.001020158,0.095069881,0.082332835,NaN,3.97,20413
19811,0.1031109,-0.010542411,0.0460662,0.0570448,0.1517307,-0.013151439,0.0334,136,6.28,14.58,0.048025928,0.046176471,0.046258103,0.107205882,-0.000895011,-0.006689068,0.014625928,-0.006817973,0.033067392,0.043597568,0.039390133,0.050503281,0.047844617,0.048025928,0.026707027,0.062645517,0.070637151,0.065579196,0.073502239,0.066564117,0.037973519,0.924920557,0.1336,0.1333,0.1534,0.1248,0.027939341,0.02546296,-0.01819254,-0.009680314,0.005204295,0.000448875,0.014378125,0.002135371,NaN,3.7,20316
19812,0.1045638,-0.009089511,0.0474154,0.0571484,0.1538298,-0.011052339,0.036825,131.21,6.39,15.01,0.011764706,0.048700556,0.046985294,0.114396769,-0.003155837,-0.002253403,-0.025060294,-0.026294192,0.045721286,0.041117936,0.045022663,0.059268424,0.048333283,0.011764706,0.006805808,0.073733786,0.067357519,0.070455475,0.081458007,0.066532283,0.038240514,0.950474982,0.1473,0.1375,0.158,0.1304,0.027893475,0.0214447,-0.010850447,-0.019726094,0.002749237,-5.70E-05,-0.021945206,-0.033988428,NaN,3.94,20266
19813,0.1035784,-0.010074911,0.047435,0.0561434,0.1525592,-0.012322939,0.03675,116.18,6.52,15.27,-0.064857861,0.056119814,0.049691335,0.131433982,-0.004543522,-0.010269335,-0.101607861,-0.017863955,0.064159053,0.04183585,0.052051898,0.062695924,0.049557439,-0.064857861,0.013823545,0.090315303,0.067062933,0.076269085,0.083941757,0.067172939,0.038658196,1.092378644,0.147,0.1549,0.1692,0.1482,0.021483369,0.02872928,-0.085985627,-0.08891531,0.005689173,-0.000542183,-0.102562805,-0.114591633,NaN,3.66,20624
19814,0.104227,-0.009426311,0.0482285,0.0559985,0.1538618,-0.011020339,0.027125,122.55,6.63,15.36,0.111895335,0.054100367,0.057066621,0.125336597,-0.017260973,-0.008834587,0.084770335,0.042867182,0.077735597,0.059186407,0.056664268,0.069893675,0.051072866,0.111895335,0.070317182,0.102110597,0.083511407,0.079693955,0.090274925,0.068128366,0.039057405,1.061142857,0.1085,0.1423,0.1655,0.1334,0.011909673,0.01074114,0.147491411,0.116647808,0.004488118,-0.001279466,0.068509146,0.054047183,NaN,4.06,20611
19821,0.1050355,-0.008617811,0.0491085,0.055927,0.1550904,-0.009791739,0.0317,111.96,6.72,14.81,-0.031578947,0.060021436,0.054834761,0.132279385,-0.009245918,-0.003541806,-0.063278947,0.072952756,0.068805338,0.054792836,0.062991534,0.05722342,0.049679242,-0.031578947,0.098584006,0.092602213,0.078536586,0.085435284,0.077075503,0.066399242,0.037588683,1.185750574,0.1268,0.1458,0.1682,0.1387,0.005548433,0.0063762,0.046512334,0.049045184,0.006235354,-0.001889145,-0.071395325,-0.085130011,NaN,3.15,20592
